id,restaurant_id,item_name,price,stock_count,is_available
1518,73,Sushi,12.87,33,True
1519,73,Taccos,38.51,20,True
1520,73,Whole cake,24.71,25,True
1521,74,Beef pie,39.92,32,True
1522,74,Briyani rice,19.19,43,True
1523,74,Burger,33.03,47,True
1524,74,Burritos,18.6,24,True
1525,74,Chicken pie,22.98,42,True
1526,74,Chicken rice,20.18,20,True
1527,74,Chicken wings,25.79,29,True
1528,74,CoffeeBoba tea,37.14,43,True
1529,74,Cookie,17.95,37,True
1530,74,Cup cake,36.38,16,True
1531,74,Dumplings,40.53,41,True
1532,74,Fried chicken,27.55,18,True
1533,74,Pasta,30.14,40,True
1534,74,PastrySmoothie,27.37,47,True
1535,74,Pizza,15.7,38,True
1536,74,Salad,12.27,30,True
1537,74,Shawarma,28.94,39,True
1538,74,Soup,29.95,20,True
1539,74,Sushi,34.73,38,True
1540,74,Taccos,28.42,29,True
1541,74,Whole cake,26.23,16,True
1542,75,Beef pie,28.95,35,True
1543,75,Briyani rice,24.16,21,True
1544,75,Burger,31.62,36,True
1545,75,Burritos,33.62,24,True
1546,75,Chicken pie,29.63,23,True
1547,75,Chicken rice,23.95,17,True
1548,75,Chicken wings,34.7,33,True
1549,75,CoffeeBoba tea,28.31,45,True
1550,75,Cookie,27.07,23,True
1551,75,Cup cake,28.02,45,True
1552,75,Dumplings,34.37,43,True
1553,75,Fried chicken,32.5,15,True
1554,75,Pasta,33.66,20,True
1555,75,PastrySmoothie,28.74,16,True
1556,75,Pizza,33.45,31,True
1557,75,Salad,16.46,28,True
1558,75,Shawarma,31.54,24,True
1559,75,Soup,29.03,50,True
1560,75,Sushi,22.28,48,True
1561,75,Taccos,22.04,42,True
1562,75,Whole cake,32.81,22,True
1563,76,Beef pie,12.11,33,True
1564,76,Briyani rice,24.34,30,True
1565,76,Burger,15.38,34,True
1566,76,Burritos,29.28,22,True
1567,76,Chicken pie,20.91,18,True
1568,76,Chicken rice,46.81,30,True
1569,76,Chicken wings,25.32,41,True
1570,76,CoffeeBoba tea,27.82,44,True
1571,76,Cookie,21.7,19,True
1572,76,Cup cake,21.21,22,True
1573,76,Dumplings,26.24,46,True
1574,76,Fried chicken,31.94,49,True
1575,76,Pasta,31.4,16,True
1576,76,PastrySmoothie,24.85,47,True
1577,76,Pizza,20.04,30,True
1578,76,Salad,20.23,24,True
1579,76,Shawarma,31.42,33,True
1580,76,Soup,16.29,42,True
1581,76,Sushi,22.41,15,True
1582,76,Taccos,27.57,37,True
1583,76,Whole cake,26.49,30,True
1584,77,Beef pie,34.61,41,True
1585,77,Briyani rice,23.32,26,True
1586,77,Burger,33.97,20,True
1587,77,Burritos,31.23,48,True
1588,77,Chicken pie,18.46,38,True
1589,77,Chicken rice,35.7,19,True
1590,77,Chicken wings,30.61,48,True
1591,77,CoffeeBoba tea,28.43,49,True
1592,77,Cookie,24.81,47,True
1593,77,Cup cake,22.67,47,True
1594,77,Dumplings,25.34,50,True
1595,77,Fried chicken,28.12,16,True
1596,77,Pasta,25.59,39,True
1597,77,PastrySmoothie,28.1,45,True
1598,77,Pizza,29.29,17,True
1599,77,Salad,25.54,39,True
1600,77,Shawarma,27.66,38,True
1601,77,Soup,27.88,31,True
1602,77,Sushi,25.12,16,True
1603,77,Taccos,36.51,37,True
1604,77,Whole cake,21.86,19,True
1605,78,Beef pie,26.49,37,True
1606,78,Briyani rice,21.3,30,True
1607,78,Burger,37.61,21,True
1608,78,Burritos,26.99,36,True
1609,78,Chicken pie,30.99,23,True
1610,78,Chicken rice,33.36,17,True
1611,78,Chicken wings,21.01,37,True
1612,78,CoffeeBoba tea,26.18,49,True
1613,78,Cookie,29.71,36,True
1614,78,Cup cake,14.33,26,True
1615,78,Dumplings,28.95,44,True
1616,78,Fried chicken,18.38,45,True
1617,78,Pasta,37.4,26,True
1618,78,PastrySmoothie,22.01,23,True
1619,78,Pizza,27.81,19,True
1620,78,Salad,26.33,44,True
1621,78,Shawarma,38.48,17,True
1622,78,Soup,30.12,33,True
1623,78,Sushi,23.84,27,True
1624,78,Taccos,34.84,17,True
1625,78,Whole cake,34.84,27,True
1626,79,Beef pie,22.85,17,True
1627,79,Briyani rice,23.89,35,True
1628,79,Burger,25.59,34,True
1629,79,Burritos,12.48,47,True
1630,79,Chicken pie,19.15,40,True
1631,79,Chicken rice,29.0,49,True
1632,79,Chicken wings,29.64,45,True
1633,79,CoffeeBoba tea,26.03,31,True
1634,79,Cookie,33.61,17,True
1635,79,Cup cake,29.23,27,True
1636,79,Dumplings,20.0,33,True
1637,79,Fried chicken,27.71,37,True
1638,79,Pasta,32.8,18,True
1639,79,PastrySmoothie,26.66,36,True
1640,79,Pizza,21.16,32,True
1641,79,Salad,29.34,22,True
1642,79,Shawarma,26.83,38,True
1643,79,Soup,26.45,42,True
1644,79,Sushi,31.34,40,True
1645,79,Taccos,19.89,43,True
1646,79,Whole cake,10.78,39,True
1647,80,Beef pie,32.13,36,True
1648,80,Briyani rice,20.16,26,True
1649,80,Burger,26.01,46,True
1650,80,Burritos,27.33,46,True
1651,80,Chicken pie,35.14,38,True
1652,80,Chicken rice,33.66,48,True
1653,80,Chicken wings,36.57,32,True
1654,80,CoffeeBoba tea,29.94,20,True
1655,80,Cookie,27.19,42,True
1656,80,Cup cake,29.96,20,True
1657,80,Dumplings,29.84,42,True
1658,80,Fried chicken,32.52,26,True
1659,80,Pasta,27.44,49,True
1660,80,PastrySmoothie,29.72,33,True
1661,80,Pizza,23.73,35,True
1662,80,Salad,14.87,21,True
1663,80,Shawarma,28.39,20,True
1664,80,Soup,21.44,35,True
1665,80,Sushi,12.33,33,True
1666,80,Taccos,27.84,34,True
1667,80,Whole cake,25.96,43,True
1668,81,Beef pie,29.55,42,True
1669,81,Briyani rice,31.08,25,True
1670,81,Burger,25.2,43,True
1671,81,Burritos,27.73,37,True
1672,81,Chicken pie,37.04,43,True
1673,81,Chicken rice,40.55,17,True
1674,81,Chicken wings,31.17,37,True
1675,81,CoffeeBoba tea,21.62,42,True
1676,81,Cookie,22.5,32,True
1677,81,Cup cake,20.7,18,True
1678,81,Dumplings,25.22,19,True
1679,81,Fried chicken,31.41,40,True
1680,81,Pasta,23.9,38,True
1681,81,PastrySmoothie,21.54,47,True
1682,81,Pizza,28.52,25,True
1683,81,Salad,23.56,16,True
1684,81,Shawarma,22.78,24,True
1685,81,Soup,32.85,43,True
1686,81,Sushi,28.63,17,True
1687,81,Taccos,23.39,23,True
1688,81,Whole cake,33.24,19,True
1689,82,Beef pie,30.56,30,True
1690,82,Briyani rice,15.14,38,True
1691,82,Burger,35.69,38,True
1692,82,Burritos,27.01,39,True
1693,82,Chicken pie,33.11,17,True
1694,82,Chicken rice,21.78,24,True
1695,82,Chicken wings,16.74,43,True
1696,82,CoffeeBoba tea,17.61,38,True
1697,82,Cookie,33.45,38,True
1698,82,Cup cake,16.31,43,True
1699,82,Dumplings,33.8,19,True
1700,82,Fried chicken,24.14,23,True
1701,82,Pasta,31.88,48,True
1702,82,PastrySmoothie,29.92,38,True
1703,82,Pizza,25.06,40,True
1704,82,Salad,26.81,35,True
1705,82,Shawarma,29.18,32,True
1706,82,Soup,16.12,30,True
1707,82,Sushi,31.81,22,True
1708,82,Taccos,24.6,16,True
1709,82,Whole cake,29.54,26,True
1710,83,Beef pie,23.73,46,True
1711,83,Briyani rice,31.77,48,True
1712,83,Burger,29.71,39,True
1713,83,Burritos,19.91,50,True
1714,83,Chicken pie,25.27,22,True
1715,83,Chicken rice,26.56,31,True
1716,83,Chicken wings,11.26,31,True
1717,83,CoffeeBoba tea,18.77,43,True
1718,83,Cookie,22.93,28,True
1719,83,Cup cake,39.58,33,True
1720,83,Dumplings,36.71,46,True
1721,83,Fried chicken,15.02,27,True
1722,83,Pasta,25.26,22,True
1723,83,PastrySmoothie,18.15,23,True
1724,83,Pizza,17.35,19,True
1725,83,Salad,24.56,43,True
1726,83,Shawarma,27.09,26,True
1727,83,Soup,20.37,43,True
1728,83,Sushi,34.07,20,True
1729,83,Taccos,27.88,35,True
1730,83,Whole cake,16.88,37,True
1731,84,Beef pie,22.57,19,True
1732,84,Briyani rice,21.31,50,True
1733,84,Burger,35.61,49,True
1734,84,Burritos,22.26,33,True
1735,84,Chicken pie,27.18,34,True
1736,84,Chicken rice,28.2,25,True
1737,84,Chicken wings,28.66,26,True
1738,84,CoffeeBoba tea,28.99,38,True
1739,84,Cookie,33.06,47,True
1740,84,Cup cake,30.09,29,True
1741,84,Dumplings,29.25,22,True
1742,84,Fried chicken,33.04,27,True
1743,84,Pasta,27.57,23,True
1744,84,PastrySmoothie,22.6,30,True
1745,84,Pizza,22.7,46,True
1746,84,Salad,32.54,16,True
1747,84,Shawarma,26.01,38,True
1748,84,Soup,24.41,50,True
1749,84,Sushi,22.34,38,True
1750,84,Taccos,19.95,44,True
1751,84,Whole cake,36.01,50,True
1752,85,Beef pie,30.91,23,True
1753,85,Briyani rice,28.07,20,True
1754,85,Burger,19.77,19,True
1755,85,Burritos,20.1,34,True
1756,85,Chicken pie,25.5,40,True
1757,85,Chicken rice,13.25,45,True
1758,85,Chicken wings,35.26,48,True
1759,85,CoffeeBoba tea,30.37,41,True
1760,85,Cookie,28.88,41,True
1761,85,Cup cake,29.86,19,True
1762,85,Dumplings,26.66,23,True
1763,85,Fried chicken,20.67,35,True
1764,85,Pasta,33.85,19,True
1765,85,PastrySmoothie,27.98,43,True
1766,85,Pizza,40.94,44,True
1767,85,Salad,31.28,48,True
1768,85,Shawarma,24.49,37,True
1769,85,Soup,29.59,23,True
1770,85,Sushi,32.33,50,True
1771,85,Taccos,24.02,26,True
1772,85,Whole cake,30.62,23,True
1773,86,Beef pie,20.18,42,True
1774,86,Briyani rice,26.69,47,True
1775,86,Burger,21.19,18,True
1776,86,Burritos,36.07,22,True
1777,86,Chicken pie,26.92,48,True
1778,86,Chicken rice,18.8,24,True
1779,86,Chicken wings,33.49,34,True
1780,86,CoffeeBoba tea,21.97,25,True
1781,86,Cookie,33.04,25,True
1782,86,Cup cake,34.17,35,True
1783,86,Dumplings,34.1,29,True
1784,86,Fried chicken,25.46,37,True
1785,86,Pasta,31.08,48,True
1786,86,PastrySmoothie,27.03,33,True
1787,86,Pizza,6.9,20,True
1788,86,Salad,26.6,31,True
1789,86,Shawarma,21.06,27,True
1790,86,Soup,39.15,50,True
1791,86,Sushi,24.22,32,True
1792,86,Taccos,31.53,23,True
1793,86,Whole cake,16.13,34,True
1794,87,Beef pie,21.69,49,True
1795,87,Briyani rice,25.06,20,True
1796,87,Burger,31.78,47,True
1797,87,Burritos,35.37,25,True
1798,87,Chicken pie,22.17,24,True
1799,87,Chicken rice,37.5,25,True
1800,87,Chicken wings,31.56,36,True
1801,87,CoffeeBoba tea,28.63,17,True
1802,87,Cookie,24.23,16,True
1803,87,Cup cake,29.09,20,True
1804,87,Dumplings,18.14,17,True
1805,87,Fried chicken,26.68,31,True
1806,87,Pasta,29.05,28,True
1807,87,PastrySmoothie,28.23,41,True
1808,87,Pizza,21.75,16,True
1809,87,Salad,21.49,46,True
1810,87,Shawarma,29.64,49,True
1811,87,Soup,31.81,33,True
1812,87,Sushi,20.23,34,True
1813,87,Taccos,27.28,45,True
1814,87,Whole cake,23.5,30,True
1815,88,Beef pie,36.94,40,True
1816,88,Briyani rice,24.54,34,True
1817,88,Burger,33.32,44,True
1818,88,Burritos,32.69,19,True
1819,88,Chicken pie,41.52,18,True
1820,88,Chicken rice,23.61,25,True
1821,88,Chicken wings,26.25,43,True
1822,88,CoffeeBoba tea,39.78,41,True
1823,88,Cookie,16.6,45,True
1824,88,Cup cake,33.56,44,True
1825,88,Dumplings,17.93,28,True
1826,88,Fried chicken,15.93,36,True
1827,88,Pasta,22.86,24,True
1828,88,PastrySmoothie,30.99,35,True
1829,88,Pizza,20.31,35,True
1830,88,Salad,37.44,37,True
1831,88,Shawarma,23.55,40,True
1832,88,Soup,16.04,23,True
1833,88,Sushi,16.27,38,True
1834,88,Taccos,32.64,47,True
1835,88,Whole cake,19.96,50,True
1836,89,Beef pie,23.52,21,True
1837,89,Burger,38.0,35,True
1838,89,Burritos,35.87,30,True
1839,89,Chicken pie,22.09,44,True
1840,89,Chicken rice,31.43,22,True
1841,89,Chicken wings,30.71,32,True
1842,89,CoffeeBoba tea,28.87,43,True
1843,89,Cookie,22.79,30,True
1844,89,Cup cake,29.29,24,True
1845,89,Dumplings,22.65,21,True
1846,89,Fried chicken,32.45,18,True
1847,89,Pasta,25.1,33,True
1848,89,PastrySmoothie,12.38,39,True
1849,89,Salad,37.27,41,True
1850,89,Shawarma,31.72,30,True
1851,89,Soup,18.72,25,True
1852,89,Sushi,34.7,35,True
1853,89,Taccos,24.38,35,True
1854,89,Whole cake,23.11,27,True
1855,90,Beef pie,17.79,25,True
1856,90,Briyani rice,14.04,46,True
1857,90,Burger,11.9,47,True
1858,90,Burritos,18.92,44,True
1859,90,Chicken pie,25.04,46,True
1860,90,Chicken rice,18.16,34,True
1861,90,Chicken wings,24.23,46,True
1862,90,CoffeeBoba tea,37.88,16,True
1863,90,Cookie,26.55,20,True
1864,90,Cup cake,25.78,40,True
1865,90,Dumplings,35.5,47,True
1866,90,Fried chicken,24.68,44,True
1867,90,Pasta,31.44,30,True
1868,90,PastrySmoothie,13.94,28,True
1869,90,Pizza,27.36,37,True
1870,90,Salad,42.81,18,True
1871,90,Shawarma,36.31,18,True
1872,90,Soup,33.57,33,True
1873,90,Sushi,23.83,46,True
1874,90,Taccos,18.11,45,True
1875,90,Whole cake,23.08,33,True
1876,91,Beef pie,27.88,49,True
1877,91,Briyani rice,38.36,15,True
1878,91,Burger,25.86,21,True
1879,91,Burritos,28.06,42,True
1880,91,Chicken pie,41.94,23,True
1881,91,Chicken rice,27.34,31,True
1882,91,Chicken wings,25.11,38,True
1883,91,CoffeeBoba tea,22.6,40,True
1884,91,Cookie,23.02,38,True
1885,91,Cup cake,31.77,17,True
1886,91,Dumplings,22.34,40,True
1887,91,Fried chicken,33.63,18,True
1888,91,Pasta,40.74,50,True
1889,91,PastrySmoothie,19.62,27,True
1890,91,Salad,23.17,38,True
1891,91,Shawarma,36.85,50,True
1892,91,Soup,32.88,33,True
1893,91,Sushi,25.99,19,True
1894,91,Taccos,28.37,39,True
1895,91,Whole cake,29.14,47,True
1896,92,Beef pie,27.08,43,True
1897,92,Briyani rice,33.74,50,True
1898,92,Burger,16.57,32,True
1899,92,Burritos,25.64,22,True
1900,92,Chicken pie,28.9,23,True
1901,92,Chicken rice,11.82,21,True
1902,92,Chicken wings,32.57,40,True
1903,92,CoffeeBoba tea,21.14,38,True
1904,92,Cookie,26.9,36,True
1905,92,Cup cake,34.33,50,True
1906,92,Dumplings,19.46,38,True
1907,92,Fried chicken,29.39,24,True
1908,92,Pasta,27.26,27,True
1909,92,PastrySmoothie,27.72,47,True
1910,92,Pizza,28.37,40,True
1911,92,Salad,39.45,47,True
1912,92,Shawarma,41.65,17,True
1913,92,Soup,34.62,17,True
1914,92,Sushi,24.94,17,True
1915,92,Taccos,37.99,23,True
1916,92,Whole cake,35.38,36,True
1917,93,Beef pie,13.9,45,True
1918,93,Briyani rice,29.04,48,True
1919,93,Burger,26.98,44,True
1920,93,Burritos,32.01,24,True
1921,93,Chicken pie,19.23,47,True
1922,93,Chicken rice,38.09,23,True
1923,93,Chicken wings,29.7,35,True
1924,93,CoffeeBoba tea,35.98,35,True
1925,93,Cookie,21.6,25,True
1926,93,Cup cake,17.02,40,True
1927,93,Dumplings,16.98,34,True
1928,93,Fried chicken,35.71,36,True
1929,93,Pasta,32.25,47,True
1930,93,PastrySmoothie,28.65,47,True
1931,93,Pizza,31.28,49,True
1932,93,Salad,28.7,46,True
1933,93,Shawarma,13.68,34,True
1934,93,Soup,30.72,45,True
1935,93,Sushi,21.41,16,True
1936,93,Taccos,26.17,38,True
1937,93,Whole cake,34.32,36,True
1938,94,Beef pie,46.75,22,True
1939,94,Briyani rice,25.6,41,True
1940,94,Burger,22.69,34,True
1941,94,Burritos,16.55,16,True
1942,94,Chicken pie,21.38,45,True
1943,94,Chicken rice,17.77,31,True
1944,94,Chicken wings,27.18,29,True
1945,94,Cookie,32.28,18,True
1946,94,Cup cake,23.92,45,True
1947,94,Dumplings,27.95,25,True
1948,94,Fried chicken,31.62,48,True
1949,94,Pasta,23.65,39,True
1950,94,PastrySmoothie,31.6,24,True
1951,94,Pizza,27.76,30,True
1952,94,Salad,37.5,17,True
1953,94,Shawarma,23.97,22,True
1954,94,Soup,25.86,27,True
1955,94,Sushi,31.43,16,True
1956,94,Taccos,29.74,43,True
1957,94,Whole cake,24.67,35,True
1958,95,Beef pie,33.77,41,True
1959,95,Briyani rice,30.98,24,True
1960,95,Burger,22.21,41,True
1961,95,Burritos,31.82,28,True
1962,95,Chicken pie,25.07,41,True
1963,95,Chicken rice,26.87,47,True
1964,95,Chicken wings,16.22,45,True
1965,95,CoffeeBoba tea,35.55,18,True
1966,95,Cookie,33.2,23,True
1967,95,Cup cake,32.05,48,True
1968,95,Dumplings,33.48,28,True
1969,95,Fried chicken,23.4,50,True
1970,95,Pasta,25.79,35,True
1971,95,PastrySmoothie,26.65,45,True
1972,95,Pizza,33.97,48,True
1973,95,Salad,29.53,39,True
1974,95,Shawarma,25.48,35,True
1975,95,Soup,29.47,26,True
1976,95,Sushi,34.2,44,True
1977,95,Taccos,20.19,49,True
1978,95,Whole cake,27.84,36,True
1979,96,Beef pie,43.94,49,True
1980,96,Briyani rice,32.29,37,True
1981,96,Burger,41.11,31,True
1982,96,Burritos,11.45,45,True
1983,96,Chicken pie,34.95,27,True
1984,96,Chicken rice,38.7,30,True
1985,96,Chicken wings,31.07,32,True
1986,96,CoffeeBoba tea,28.17,50,True
1987,96,Cookie,23.83,34,True
1988,96,Cup cake,23.72,29,True
1989,96,Dumplings,19.06,34,True
1990,96,Fried chicken,29.98,33,True
1991,96,Pasta,30.37,28,True
1992,96,PastrySmoothie,11.2,46,True
1993,96,Pizza,28.43,35,True
1994,96,Salad,29.86,45,True
1995,96,Shawarma,29.89,37,True
1996,96,Soup,19.28,50,True
1997,96,Sushi,44.81,32,True
1998,96,Taccos,30.24,33,True
1999,96,Whole cake,21.3,22,True
2000,97,Beef pie,36.2,49,True
2001,97,Briyani rice,28.39,39,True
2002,97,Burger,12.62,40,True
2003,97,Burritos,31.31,37,True
2004,97,Chicken pie,37.29,24,True
2005,97,Chicken rice,24.06,33,True
2006,97,Chicken wings,26.74,17,True
2007,97,CoffeeBoba tea,22.62,33,True
2008,97,Cookie,25.26,20,True
2009,97,Cup cake,30.88,37,True
2010,97,Dumplings,33.34,43,True
2011,97,Fried chicken,29.75,31,True
2012,97,Pasta,24.99,45,True
2013,97,PastrySmoothie,18.61,28,True
2014,97,Pizza,27.15,27,True
2015,97,Salad,25.06,49,True
2016,97,Shawarma,15.59,32,True
2017,97,Soup,26.19,50,True
2018,97,Sushi,29.61,32,True
2019,97,Taccos,29.36,23,True
2020,97,Whole cake,19.91,21,True
2021,98,Beef pie,23.56,30,True
2022,98,Briyani rice,34.91,30,True
2023,98,Burger,30.3,18,True
2024,98,Burritos,28.14,48,True
2025,98,Chicken pie,24.56,29,True
2026,98,Chicken rice,36.39,29,True
2027,98,Chicken wings,28.13,18,True
2028,98,CoffeeBoba tea,26.01,21,True
2029,98,Cookie,20.04,41,True
2030,98,Cup cake,28.23,36,True
2031,98,Dumplings,26.11,45,True
2032,98,Fried chicken,30.8,21,True
2033,98,Pasta,25.8,23,True
2034,98,PastrySmoothie,41.06,15,True
2035,98,Pizza,26.86,50,True
2036,98,Salad,21.76,25,True
2037,98,Shawarma,26.64,41,True
2038,98,Soup,16.9,45,True
2039,98,Sushi,21.69,45,True
2040,98,Taccos,22.1,27,True
2041,98,Whole cake,20.35,33,True
2042,99,Beef pie,40.06,35,True
2043,99,Briyani rice,26.81,33,True
2044,99,Burger,25.11,18,True
2045,99,Burritos,36.18,20,True
2046,99,Chicken pie,32.08,29,True
2047,99,Chicken rice,35.3,49,True
2048,99,Chicken wings,31.32,17,True
2049,99,CoffeeBoba tea,30.91,26,True
2050,99,Cookie,32.74,41,True
2051,99,Cup cake,18.49,26,True
2052,99,Dumplings,27.63,17,True
2053,99,Fried chicken,27.21,40,True
2054,99,Pasta,27.72,46,True
2055,99,PastrySmoothie,24.18,26,True
2056,99,Pizza,21.85,33,True
2057,99,Salad,34.66,17,True
2058,99,Shawarma,37.05,15,True
2059,99,Soup,25.92,34,True
2060,99,Sushi,16.52,21,True
2061,99,Taccos,26.62,36,True
2062,99,Whole cake,25.88,33,True
2063,100,Beef pie,36.46,44,True
2064,100,Briyani rice,17.59,49,True
2065,100,Burger,19.9,48,True
2066,100,Burritos,32.31,46,True
2067,100,Chicken pie,42.6,23,True
2068,100,Chicken rice,27.36,47,True
2069,100,Chicken wings,16.95,44,True
2070,100,CoffeeBoba tea,36.75,32,True
2071,100,Cookie,32.32,27,True
2072,100,Cup cake,33.15,22,True
2073,100,Dumplings,34.18,36,True
2074,100,Fried chicken,25.94,25,True
2075,100,Pasta,32.4,44,True
2076,100,PastrySmoothie,13.8,31,True
2077,100,Pizza,38.92,26,True
2078,100,Salad,26.28,15,True
2079,100,Shawarma,29.03,36,True
2080,100,Soup,37.06,33,True
2081,100,Sushi,26.09,27,True
2082,100,Taccos,24.88,26,True
2083,100,Whole cake,20.25,40,True
